Customer_ID,Name,Age,Gender,Account_Type,Account_Balance,Transaction_Date,Transaction_Type,Transaction_Amount,Branch_Code,Is_International_Transaction
08e60390,Ann Collins,49.0,Female,Current,85506.15,2025-03-12,Credit,9913.03,B004,1
68607947,Carrie Nicholson,59.0,Male,Salary,,2025-01-13,Debit,7351.72,B002,1
1b5ae481,Deborah Cruz,74.0,Male,Savings,20955.33,2024-11-21,Credit,6544.58,B004,0
eed5b03e,Caroline Lam,70.0,Female,Salary,60011.16,2023-11-14,Debit,8039.88,B001,1
72692e3c,Samantha Ritter,49.0,Female,Savings,32824.16,2023-10-07,Debit,1005.28,B002,1
c3feb420,Douglas Deleon,69.0,Female,Current,87797.25,2023-11-10,Credit,2697.84,B005,0
e0f44a64,Jacqueline Mcfarland,42.0,Male,Savings,53021.78,2025-05-03,Debit,5019.11,B001,1
d871b3fd,Corey Flores,53.0,Male,Savings,65557.76,2023-09-09,Credit,7005.57,B005,1
9eb82102,Joshua Gonzales,51.0,Male,Current,14027.21,2024-06-23,Credit,3735.61,B003,1
74f4f8f7,Linda Hall,24.0,Female,Savings,19978.97,2023-12-14,Credit,6038.49,B005,0
28ece979,Anne Reid DVM,37.0,Female,Salary,90847.61,2024-09-03,Credit,4050.28,B004,0
d1c960cc,Rebekah Wilson,23.0,Female,Savings,94652.51,2023-12-08,Credit,4685.63,B001,0
0f2aaf91,Rachel Rose,29.0,Female,Salary,9622.17,2025-05-07,Credit,7576.28,B001,0
8710b570,Sharon Wright,23.0,Male,Salary,68852.32,2025-05-04,Credit,8685.72,B004,0
91ad07f7,Jessica Dillon,55.0,Male,Savings,77454.88,2023-11-14,Credit,9312.91,B001,1
c4cc0008,Charles Martin,59.0,Male,Salary,8863.51,2025-06-25,Credit,7893.28,B003,1
df26fabc,Albert Dean,44.0,Female,Current,13964.37,2025-04-30,Credit,5934.59,B001,1
8bfc4f53,Michele Butler,18.0,Female,Current,98704.34,2023-11-30,Debit,5585.45,B005,1
5e5b2ab9,Amy Lutz,41.0,Female,Savings,67689.38,2024-07-14,Debit,6255.22,B002,0
16ef6821,Megan Farrell,51.0,Female,Savings,44795.43,2025-03-05,Debit,8630.69,B001,1
9a17f9d1,Natalie Stewart,37.0,Female,Savings,5906.36,2024-06-08,Credit,3549.99,B005,1
c074cc1c,Madison Mcguire,62.0,Female,Current,34307.17,2024-04-05,Credit,7321.51,B005,0
40e29d54,Glenn Torres,49.0,Male,Salary,1211.13,2023-12-01,Credit,9421.85,B001,0
02428d49,Samantha James,60.0,Female,Savings,,2024-09-06,Debit,8099.14,B005,1
13c79cb1,Jeanne Gutierrez,45.0,Female,Current,14736.76,2024-11-30,Debit,6032.68,B001,1
bb2526f0,Jared Hudson,60.0,Male,Current,8657.1,2024-07-28,Credit,2088.74,B004,1
fdd2904f,Theresa Rogers,69.0,Female,Salary,72549.05,2023-10-31,Debit,916.36,B004,1
963439bb,Randy Anderson,43.0,Female,Current,92470.43,2024-03-14,Credit,8195.78,B002,1
be740099,Donna Thomas,34.0,Female,Salary,26789.6,2023-09-02,Debit,9455.84,B005,1
3732090f,Andrew Zamora,48.0,Female,Current,59890.7,2024-04-07,Credit,6018.43,B001,0
604d7078,Leslie Saunders,20.0,Female,Salary,68472.78,2023-07-29,Debit,5475.75,B003,1
d7a90512,Jared Rodriguez,49.0,Female,Salary,38649.1,2024-03-17,Debit,1520.67,B005,0
04a401a5,Joshua Jenkins,73.0,Male,Savings,77283.29,2025-01-18,Credit,5852.63,B004,1
df6a7fd0,Andrew Hunter,54.0,Male,Savings,69455.38,2024-05-11,Credit,4571.81,B004,0
5127f2d2,Tiffany Waters,46.0,Male,Savings,58885.13,2024-10-01,Debit,204.41,B003,0
4fba10fe,Jeremy Romero,40.0,Male,Salary,26925.62,2024-09-07,Debit,1502.7,B004,0
1a03c34c,Sara Moore,40.0,Male,Salary,41457.31,2025-02-26,Credit,4458.22,B003,1
158c47bb,James Crawford,48.0,Female,Salary,98169.38,2025-06-09,Credit,339.31,B004,1
cc879768,Lisa Brown,22.0,Male,Salary,27202.98,2024-05-12,Debit,6482.94,B004,1
d0f4cab4,Nathaniel Fitzgerald,19.0,Male,Current,7080.09,2024-11-02,Debit,,B001,1
acfa8811,Victoria Cobb,23.0,Male,Current,71408.37,2025-04-28,Debit,5317.47,B005,0
ec414ebf,Joshua Weeks,49.0,Female,Salary,67574.2,2024-07-10,Debit,9555.58,B003,0
d744491f,Michael Cooper,26.0,Male,Savings,19888.47,2024-04-06,Debit,4904.48,B003,1
d4c8c399,Jeffrey Mathews,30.0,Male,Savings,25692.93,2025-04-04,Debit,2511.18,B004,0
d911c7d3,Kim Richards,47.0,Female,Current,48608.03,2024-02-21,Credit,5819.74,B001,0
a767456f,Joseph Lopez,71.0,Male,Current,46556.57,2025-03-26,Credit,6081.62,B005,1
e3634ab5,Austin Craig,30.0,Male,Salary,34264.02,2025-04-06,Credit,7094.88,B005,1
06d81f40,Jesse Garrison,37.0,Male,Current,5074.92,2023-08-30,Debit,6518.78,B002,1
d124d7c0,Angela Gray,64.0,Male,Savings,86813.43,2024-08-20,Credit,8223.67,B004,1
e3abb1f6,Christina Gray,74.0,Male,Savings,90019.08,2024-02-10,Credit,97.19,B004,1
8a0f6e45,Aaron Rivera,,Male,Current,45568.73,2025-03-07,Debit,65.79,B001,1
a63f591b,Thomas Pearson,40.0,Male,Salary,,2024-08-03,Debit,2717.69,B005,1
c2bc6b36,Anthony Medina,39.0,Male,Savings,35224.07,2023-08-20,Debit,8618.34,B002,0
2e09e899,Kim Porter,21.0,Male,Salary,39231.55,2024-04-08,Credit,3302.35,B001,1
f297fe19,Mark Hill,59.0,Female,Current,74143.59,2025-02-26,Credit,3279.29,B004,1
3983b1a1,Heidi Young,56.0,Male,Savings,39066.58,2025-07-04,Debit,2638.69,B004,0
2dab0a9d,Samuel Townsend,29.0,Male,Salary,29836.03,2024-07-14,Credit,9886.7,B005,0
e0c8b070,Tonya Fleming,23.0,Male,Current,,2023-10-16,Debit,407.95,B004,1
de8b3f16,Steven Dixon,39.0,Male,Savings,73816.16,2024-03-24,Debit,118.06,B001,0
96d555ed,Mr. Michael Grant,43.0,Male,Salary,29981.49,2024-02-10,Credit,9491.33,B001,1
6c495717,Mr. Justin Cox,66.0,Male,Salary,53597.31,2023-11-23,Credit,6613.61,B001,0
24afd0d8,Sarah Lucas,57.0,Female,Current,98387.48,2025-07-07,Credit,,B004,0
0d1d36d9,Daniel Hansen,42.0,Female,Salary,20302.24,2025-03-10,Debit,870.13,B004,0
aa96b269,Tracy Rivera,44.0,Female,Savings,26505.6,2025-04-15,Credit,3609.43,B002,0
defc93bc,Zachary James,67.0,Female,Current,57883.62,2025-04-29,Credit,7219.8,B003,1
f26f7f7f,Jo Ellison,48.0,Female,Savings,45444.08,2024-06-26,Debit,9701.09,B002,1
3f218444,Erica Weaver,54.0,Male,Current,20458.55,2023-08-10,Credit,,B005,0
4b6a5451,James Chan,29.0,Female,Current,40544.18,2024-01-04,Credit,9589.73,B005,0
e72521cd,Patrick Scott,42.0,Male,Salary,80729.29,2024-12-31,Credit,943.63,B001,1
295b1ced,Jonathan Smith,,Male,Current,85347.24,2024-06-11,Credit,1928.5,B005,0
8daeadf5,Nicole Pope,,Female,Salary,10929.89,2024-08-07,Debit,5206.52,B002,0
4f086d0c,Ashley Willis,48.0,Female,Current,98254.76,2024-06-17,Credit,6623.89,B002,1
4a579f65,Maria Underwood,55.0,Male,Savings,59368.92,2023-12-22,Credit,2868.38,B001,1
4d08b6d9,Amy Olsen,50.0,Male,Savings,99170.48,2024-12-21,Debit,2869.39,B005,0
f668296d,Carl James,67.0,Male,Salary,,2025-03-25,Debit,3321.01,B001,1
b58d3621,Sarah Tanner,28.0,Male,Current,45651.88,2024-12-10,Credit,5616.84,B003,1
d305810f,Mary Burton,60.0,Male,Salary,98511.71,2024-06-09,Debit,7859.84,B004,0
9e0d7f50,Micheal Walter,69.0,Female,Savings,33444.07,2025-06-24,Credit,7273.1,B003,0
9a1644b4,Alexander Ramirez,64.0,Female,Savings,85382.16,2023-09-28,Debit,9540.07,B005,1
deb426ea,Lindsey Jones,63.0,Female,Savings,60313.91,2024-09-14,Debit,4095.71,B003,1
a612b325,Kelly Taylor,,Female,Current,58360.84,2024-01-10,Debit,,B003,1
357d8168,Kevin Taylor,64.0,Female,Savings,92610.58,2025-03-13,Debit,6238.9,B002,1
a961d891,Victoria Mack,33.0,Female,Current,58082.39,2024-10-16,Credit,4506.21,B004,0
ec390f9a,Mrs. Julie Gonzalez,61.0,Female,Current,47709.89,2025-01-22,Debit,1150.57,B005,1
472a5263,Matthew Rivera,53.0,Female,Salary,94699.98,2024-08-28,Credit,6787.76,B002,1
21d3df60,Michael Ellison,35.0,Male,Savings,6829.44,2023-10-13,Credit,9398.02,B003,0
bfe6a6a7,Michael Ellis,58.0,Female,Savings,92538.9,2025-03-03,Credit,4247.42,B001,0
9677f6d9,Bradley Bailey,27.0,Female,Savings,27779.86,2024-11-25,Credit,5293.27,B002,1
4f2b0945,Melinda King,66.0,Male,Current,83672.16,2024-12-30,Debit,6625.36,B003,0
103b3997,Douglas Bass,,Male,Current,83943.37,2023-08-31,Credit,8865.88,B003,0
bae5379e,Colleen Moore,37.0,Male,Savings,76894.45,2023-08-27,Credit,9244.92,B002,1
08792114,Angela Frazier DDS,36.0,Male,Salary,66647.55,2024-09-12,Debit,4386.13,B003,0
e451200c,Thomas Morrow,23.0,Female,Current,14325.09,2024-03-13,Credit,4061.78,B005,1
8054938e,Jared Marquez,29.0,Female,Current,25135.96,2024-04-12,Debit,702.3,B004,1
0c6dcd1f,Sherry Wright,23.0,Female,Savings,93789.69,2025-02-15,Credit,6855.21,B004,1
530b0369,Michelle Brown,57.0,Female,Current,22282.71,2023-12-04,Debit,6099.93,B002,0
0cdc5dae,Perry Moreno,72.0,Female,Current,51311.21,2025-04-12,Debit,1323.09,B003,0
481bc904,Robert Patel,26.0,Male,Current,88210.77,2025-05-04,Credit,6754.59,B003,1
2d621677,Charles Martinez,29.0,Male,Current,45217.44,2023-10-01,Debit,1114.49,B002,0
77833185,Dillon Potter,26.0,Female,Salary,58494.92,2024-02-06,Credit,7812.94,B005,1
98c8ae4f,Keith Murray,33.0,Female,Current,12963.52,2024-10-13,Credit,5702.88,B002,1
b3c16805,Michael Williams,50.0,Male,Current,98692.99,2025-02-12,Credit,335.7,B005,1
4247f5b0,Jamie Anderson,19.0,Female,Savings,91892.13,2024-07-10,Credit,6686.47,B002,1
6e611f74,Andrew Rogers,66.0,Male,Current,86345.1,2024-06-26,Debit,6851.41,B001,0
bda7b30d,Olivia Brooks,30.0,Female,Current,83642.13,2023-12-22,Debit,4411.99,B001,0
a7246779,James Thomas,18.0,Male,Salary,24681.25,2025-05-02,Debit,3995.94,B003,0
4b18d322,Mark Crawford,31.0,Male,Salary,32247.73,2025-01-20,Credit,8202.43,B003,0
47f0d349,Jennifer Howell,28.0,Male,Salary,42570.64,2023-08-23,Credit,4811.17,B005,0
c67537f9,Sarah Macdonald,66.0,Male,Savings,36934.92,2024-03-20,Credit,4621.31,B005,0
f2cc3452,Jonathan Shea,32.0,Female,Salary,6290.51,2025-05-03,Debit,2866.04,B002,1
14342bb5,Steven Weaver,28.0,Female,Savings,32406.94,2025-01-31,Debit,3901.49,B004,1
a4cb1fe5,Nicholas Lang,66.0,Female,Current,66969.92,2024-12-26,Debit,8230.57,B002,0
5a576087,Gina Zhang,19.0,Male,Salary,37746.54,2024-07-27,Credit,5431.41,B003,0
fdb29b12,Katelyn Rogers,53.0,Female,Salary,10160.19,2024-05-26,Credit,9981.87,B004,0
84a0c809,Joe Beard DDS,26.0,Male,Savings,8454.19,2025-04-16,Credit,8581.53,B005,0
281f79a9,Brianna Howard,33.0,Male,Savings,90851.76,2023-10-17,Credit,986.7,B001,0
a3ea1c7a,Taylor Taylor,60.0,Female,Savings,,2023-09-23,Debit,8572.28,B002,1
36a131fb,Sara Mckay,36.0,Female,Savings,89268.19,2023-10-09,Credit,2685.57,B005,1
11d9ff35,Michael Levine,65.0,Female,Current,4684.68,2025-06-28,Debit,5117.64,B004,1
cbd6b56c,Jason Bush,64.0,Male,Savings,61373.5,2023-11-15,Credit,5359.82,B001,1
8d576247,Lisa Perez,35.0,Female,Current,21481.53,2024-10-04,Debit,2776.85,B003,0
a7096052,Debra Brown,68.0,Male,Savings,8673.61,2024-11-04,Debit,1606.27,B002,0
c5d0412b,Benjamin Garcia,51.0,Male,Current,37244.38,2024-08-21,Credit,2806.19,B003,0
6da539fa,Tracy Taylor,74.0,Male,Current,81109.81,2024-07-05,Credit,,B002,1
c6443894,Kevin Bailey,45.0,Female,Current,81024.8,2024-02-18,Debit,9561.14,B005,1
3044c7bf,Robin Ramos,37.0,Male,Savings,25295.83,2024-03-11,Debit,,B001,1
d6e7ee60,Erica Roy,43.0,Female,Salary,70032.42,2024-08-03,Debit,2459.55,B001,1
48140df2,Sandra Carrillo,45.0,Female,Savings,42148.15,2025-02-22,Credit,6403.64,B005,0
613f69a0,Kenneth Henderson,36.0,Male,Current,44038.6,2024-06-22,Credit,8804.85,B004,1
9e87436b,Johnny Keith,19.0,Male,Salary,74242.74,2024-09-14,Debit,3220.36,B002,1
c08c1384,Aaron Haney,45.0,Male,Savings,41779.25,2025-04-28,Credit,3564.89,B004,0
2de85228,Colleen Knight,53.0,Male,Current,86725.4,2024-06-15,Debit,8986.88,B001,1
21d4ff56,Mrs. Sarah Russell,43.0,Male,Salary,30455.37,2025-02-17,Debit,1962.26,B005,1
b137e264,Antonio Stewart,30.0,Male,Savings,39843.63,2025-05-30,Debit,3323.28,B003,1
65592893,Steven Gallagher,24.0,Female,Salary,26877.43,2023-09-05,Debit,1230.33,B003,1
4395a743,Brianna Terry,30.0,Male,Savings,55050.49,2024-10-30,Debit,6974.75,B004,0
21b27510,Lindsay Oconnell MD,37.0,Female,Savings,39637.6,2023-10-09,Debit,8226.97,B004,0
119aa9c9,Tiffany Bishop,25.0,Female,Current,63517.71,2024-01-12,Debit,3717.31,B005,1
56e6bce4,Kathleen Fitzpatrick PhD,41.0,Female,Salary,75138.42,2024-04-29,Debit,3909.98,B003,0
8b596d7c,Eugene Keith,28.0,Female,Savings,5802.7,2023-09-20,Credit,,B004,1
a45936a0,Mary Gray,40.0,Male,Current,6153.17,2023-10-14,Credit,3474.85,B003,0
cdfcbc7d,Danielle Williamson,51.0,Male,Salary,4038.56,2025-06-26,Debit,4458.87,B003,1
5acebcb6,Deborah James,40.0,Male,Current,87406.4,2024-04-22,Debit,6669.05,B004,0
58f69b2d,Lynn Lopez,41.0,Female,Savings,88856.42,2025-01-23,Credit,3645.86,B001,1
a33043b2,Kathryn Adams,52.0,Female,Current,32285.85,2023-10-08,Debit,6204.67,B005,0
e55271e6,Sherry Sanders,31.0,Male,Savings,57713.5,2023-08-27,Debit,7954.86,B005,1
32611610,Dr. Mathew Buchanan MD,26.0,Female,Salary,42550.19,2023-11-14,Debit,1870.91,B002,1
0392a8d6,Michael Wright,19.0,Male,Salary,74220.02,2024-05-10,Credit,297.11,B002,0
8f012d5d,Michael Roberts,31.0,Female,Salary,25588.71,2023-11-11,Debit,253.72,B002,1
fa1f2b9b,Jennifer Gibson,40.0,Female,Savings,94054.51,2024-10-09,Credit,3234.24,B003,1
7e654e8e,Samantha Young,32.0,Male,Salary,92651.29,2024-04-09,Credit,3622.26,B002,0
a7a08e6a,Kevin Byrd,31.0,Male,Salary,90087.46,2023-08-25,Debit,8984.27,B004,1
c85858e8,Trevor Grant,51.0,Female,Savings,15771.31,2024-12-06,Debit,52.06,B001,1
cc45cfe5,Joseph Green,23.0,Male,Current,73277.53,2024-02-05,Debit,,B001,1
c5a17d29,Ricky Maddox,68.0,Female,Salary,95230.3,2025-04-15,Debit,9817.92,B001,1
f2aeed39,David Davis,54.0,Male,Current,60991.41,2024-11-11,Credit,6506.76,B002,1
64134f5c,Derrick Aguilar,54.0,Female,Savings,69145.36,2024-02-28,Credit,958.64,B004,0
d0b93857,Mary Wallace,63.0,Female,Savings,86810.07,2024-03-13,Credit,9872.59,B001,1
ca967f84,Rebecca Reed,24.0,Female,Salary,27533.44,2025-02-18,Credit,5613.33,B003,1
4ff15ad4,Stephanie Lin,50.0,Female,Savings,23070.04,2024-12-29,Debit,6908.24,B004,0
4427f75c,Michelle Singleton,48.0,Female,Salary,95035.7,2024-11-03,Debit,7795.39,B002,0
2d12ae89,Lisa Shaw,62.0,Female,Savings,99124.25,2024-08-09,Credit,446.8,B003,0
a705ac18,Jack Thomas,27.0,Female,Current,90211.86,2024-01-09,Credit,167.39,B001,0
098826ec,Dalton Santos,19.0,Female,Current,74683.38,2024-04-21,Credit,1417.32,B005,1
65237af9,John Wallace,62.0,Male,Salary,42078.59,2023-09-18,Credit,4947.99,B003,0
4ba8f735,Robert Hurst,49.0,Female,Salary,1725.03,2024-10-18,Credit,8375.85,B002,0
08ffbaf4,Erin Parker,18.0,Female,Current,11540.57,2024-08-29,Credit,1325.1,B004,0
1532bb91,Kelly Carson,30.0,Male,Current,64360.17,2024-11-04,Credit,3449.04,B004,0
bb18a05b,Amanda Zuniga,31.0,Male,Current,65318.85,2025-02-25,Debit,1960.48,B005,1
ffe9ff88,Julia Wolf,30.0,Female,Salary,47066.94,2024-07-10,Credit,3239.35,B002,1
a669d8b9,Anna Vasquez,47.0,Female,Salary,48500.77,2024-02-26,Credit,5084.4,B002,0
d5bc79f5,Mark Meyer,44.0,Female,Current,6959.57,2024-02-16,Debit,5279.56,B002,0
e4c75ed9,Sara Tanner,,Male,Current,29200.84,2024-04-16,Credit,7403.31,B003,0
5fb45bb4,Richard Berg,58.0,Female,Current,41289.88,2023-12-15,Debit,613.32,B005,1
e3ea2c05,David Perry,68.0,Female,Savings,54535.45,2023-09-22,Debit,8641.79,B005,0
ba48aae1,Christopher Lee,59.0,Male,Current,45499.0,2025-03-12,Debit,5753.68,B001,0
d27944ca,Michael Garcia,37.0,Female,Salary,68680.64,2024-12-04,Debit,5511.77,B003,0
87b2025d,April Barber,46.0,Male,Salary,88510.92,2024-10-18,Credit,3800.71,B004,0
af9a3752,Stephanie Orr,60.0,Female,Current,71799.26,2024-02-22,Debit,6951.36,B002,0
f8f9e1a7,Karen Wilson,,Male,Salary,90400.23,2024-01-20,Debit,6102.91,B001,0
574103b5,Amy Nichols,62.0,Male,Salary,59400.56,2023-11-17,Debit,7140.04,B003,1
9992e899,James Chen,51.0,Female,Salary,68870.1,2024-12-26,Debit,8852.48,B003,1
